CustomerID,Age,TypeofContact,CityTier,DurationOfPitch,Occupation,Gender,NumberOfPersonVisiting,NumberOfFollowups,ProductPitched,PreferredPropertyStar,MaritalStatus,NumberOfTrips,Passport,PitchSatisfactionScore,OwnCar,Designation,MonthlyIncome,ProdTaken
202116,53.0,Self Enquiry,3,14.0,Small Business,Male,3,3.0,Super Deluxe,3.0,Married,6.0,0,3,1,AVP,26836.0,0
204632,46.0,Company Invited,1,30.0,Salaried,Male,3,4.0,Deluxe,5.0,Married,3.0,1,1,1,Manager,22311.0,0
201834,,Self Enquiry,1,16.0,Small Business,Female,3,3.0,Basic,5.0,Married,7.0,0,1,1,Executive,18452.0,0
200793,28.0,Self Enquiry,1,21.0,Salaried,Male,2,3.0,Basic,3.0,Married,2.0,0,4,1,Executive,17207.0,0
203363,60.0,Self Enquiry,1,25.0,Small Business,Male,4,4.0,Standard,3.0,Single,8.0,0,3,1,Senior Manager,29190.0,0
204834,35.0,Company Invited,3,8.0,Salaried,Female,3,6.0,Basic,3.0,Unmarried,3.0,0,3,0,Executive,23122.0,1
202802,37.0,Company Invited,3,7.0,Small Business,Fe Male,3,4.0,Deluxe,3.0,Unmarried,6.0,0,2,1,Manager,25331.0,0
202674,53.0,Self Enquiry,1,9.0,Salaried,Female,3,5.0,Basic,3.0,Unmarried,2.0,0,3,0,Executive,21890.0,0
200094,32.0,Self Enquiry,3,12.0,Small Business,Male,2,,Deluxe,3.0,Single,2.0,0,5,1,Manager,20010.0,0
204046,32.0,Self Enquiry,3,27.0,Salaried,Female,4,6.0,Deluxe,3.0,Married,5.0,1,3,0,Manager,23237.0,1
200129,49.0,Self Enquiry,1,26.0,Small Business,Female,3,3.0,Deluxe,5.0,Divorced,2.0,0,2,1,Manager,21567.0,0
203756,32.0,Self Enquiry,2,25.0,Salaried,Male,3,2.0,Basic,5.0,Married,2.0,0,1,1,Executive,21634.0,1
202891,36.0,Self Enquiry,3,7.0,Small Business,Male,3,4.0,Deluxe,3.0,Divorced,2.0,0,3,1,Manager,23395.0,0
202371,48.0,Company Invited,3,30.0,Salaried,Male,3,5.0,Basic,3.0,Single,2.0,1,1,1,Executive,17559.0,1
202094,53.0,Self Enquiry,3,13.0,Small Business,Female,3,4.0,Standard,3.0,Married,1.0,1,1,0,Senior Manager,25934.0,0
204023,23.0,Self Enquiry,1,22.0,Small Business,Female,3,4.0,Basic,3.0,Unmarried,3.0,0,1,1,Executive,21549.0,0
203332,36.0,Company Invited,3,15.0,Small Business,Female,4,5.0,Standard,3.0,Divorced,6.0,1,5,1,Senior Manager,29055.0,0
204336,20.0,Self Enquiry,2,9.0,Large Business,Male,3,5.0,Basic,3.0,Single,3.0,0,3,0,Executive,21242.0,1
203228,39.0,Self Enquiry,1,24.0,Salaried,Female,4,5.0,Standard,3.0,Divorced,2.0,0,2,0,Senior Manager,27501.0,0
204809,32.0,Self Enquiry,1,18.0,Small Business,Male,4,4.0,Deluxe,5.0,Married,3.0,1,1,1,Manager,25511.0,0
203767,29.0,Company Invited,2,7.0,Salaried,Male,3,4.0,Basic,3.0,Married,3.0,0,4,0,Executive,21384.0,0
202995,40.0,Self Enquiry,2,10.0,Salaried,Female,3,3.0,Deluxe,4.0,Divorced,2.0,0,2,1,Manager,25067.0,0
202263,28.0,Self Enquiry,1,21.0,Salaried,Male,2,3.0,Basic,3.0,Married,2.0,0,4,0,Executive,17207.0,0
201900,35.0,Self Enquiry,1,28.0,Salaried,Male,2,5.0,Basic,3.0,Single,1.0,0,4,1,Executive,,0
202275,45.0,Company Invited,3,15.0,Salaried,Female,3,4.0,Deluxe,3.0,Married,2.0,0,3,1,Manager,20593.0,0
200814,40.0,Self Enquiry,1,20.0,Small Business,Male,2,4.0,King,3.0,Single,2.0,0,3,1,VP,34626.0,0
203230,28.0,Company Invited,1,15.0,Salaried,Male,3,6.0,Basic,3.0,Divorced,3.0,0,2,1,Executive,23299.0,0
201932,34.0,Self Enquiry,3,27.0,Salaried,Male,3,1.0,Deluxe,3.0,Single,2.0,0,3,0,Manager,20337.0,0
202853,43.0,Company Invited,1,36.0,Salaried,Female,4,4.0,Deluxe,3.0,Married,4.0,0,3,1,Manager,23234.0,0
204151,53.0,Company Invited,3,9.0,Salaried,Male,4,5.0,King,3.0,Single,,1,1,1,VP,37746.0,0
202912,53.0,Self Enquiry,1,13.0,Large Business,Male,4,4.0,Deluxe,5.0,Married,5.0,1,4,1,Manager,24255.0,0
201865,43.0,Company Invited,1,27.0,Small Business,Male,3,3.0,Basic,3.0,Married,1.0,0,4,1,Executive,17258.0,0
201658,34.0,Company Invited,1,8.0,Salaried,Male,2,4.0,Deluxe,3.0,Married,2.0,0,4,0,Manager,24547.0,0
200516,23.0,Self Enquiry,1,10.0,Small Business,Male,2,2.0,Basic,5.0,Divorced,3.0,0,4,0,Executive,17819.0,0
203593,28.0,Self Enquiry,1,26.0,Salaried,Male,4,5.0,Basic,5.0,Married,3.0,0,1,0,Executive,22744.0,0
201857,40.0,Self Enquiry,3,8.0,Small Business,Female,2,3.0,Deluxe,4.0,Married,1.0,0,1,0,Manager,20715.0,0
202645,50.0,Company Invited,1,25.0,Salaried,Male,4,4.0,Deluxe,3.0,Married,3.0,1,2,0,Manager,25482.0,0
202243,36.0,Self Enquiry,1,18.0,Small Business,Fe Male,2,4.0,Standard,3.0,Unmarried,1.0,0,1,1,Senior Manager,23858.0,0
201277,46.0,Self Enquiry,1,8.0,Small Business,Male,2,3.0,King,3.0,Married,1.0,1,1,1,VP,34328.0,0
202336,40.0,Company Invited,3,,Small Business,Male,3,3.0,Deluxe,4.0,Married,6.0,0,4,1,Manager,,0
200950,31.0,Company Invited,3,8.0,Salaried,Female,2,3.0,Standard,3.0,Married,2.0,1,1,1,Senior Manager,24852.0,0
203482,49.0,Self Enquiry,3,14.0,Small Business,Male,4,4.0,Deluxe,5.0,Married,6.0,0,4,1,Manager,24164.0,0
203044,33.0,Self Enquiry,1,11.0,Salaried,Female,4,5.0,Deluxe,3.0,Divorced,3.0,0,4,1,Manager,24840.0,0
203068,54.0,Self Enquiry,3,14.0,Small Business,Female,4,5.0,Standard,3.0,Divorced,2.0,1,2,0,Senior Manager,29612.0,0
201120,,Self Enquiry,3,22.0,Salaried,Female,2,3.0,Deluxe,4.0,Single,3.0,0,1,0,Manager,,0
204354,35.0,Company Invited,2,30.0,Salaried,Female,3,4.0,Standard,5.0,Married,2.0,1,3,1,Senior Manager,28628.0,1
202597,46.0,Self Enquiry,1,16.0,Salaried,Male,3,4.0,Deluxe,4.0,Married,2.0,0,4,1,Manager,21026.0,0
202204,22.0,Self Enquiry,1,14.0,Salaried,Male,3,5.0,Basic,5.0,Married,2.0,0,1,0,Executive,17451.0,0
200419,30.0,Company Invited,1,9.0,Salaried,Male,2,3.0,Basic,3.0,Divorced,5.0,0,3,0,Executive,17097.0,0
200922,44.0,Self Enquiry,1,10.0,Salaried,Male,3,1.0,King,5.0,Married,2.0,0,5,1,VP,34190.0,0
201254,49.0,Self Enquiry,3,,Small Business,Female,3,3.0,Deluxe,3.0,Single,4.0,0,4,0,Manager,19507.0,0
200477,50.0,Company Invited,2,9.0,Small Business,Male,2,3.0,King,4.0,Divorced,2.0,0,2,1,VP,33200.0,0
202035,,Self Enquiry,1,16.0,Small Business,Male,3,1.0,Basic,3.0,Single,2.0,0,1,0,Executive,18505.0,0
204299,31.0,Company Invited,1,11.0,Large Business,Male,3,4.0,Basic,3.0,Single,2.0,1,4,1,Executive,20963.0,1
201692,37.0,Company Invited,1,17.0,Salaried,Male,2,3.0,Standard,3.0,Married,2.0,1,3,1,Senior Manager,27185.0,0
204211,36.0,Self Enquiry,3,23.0,Small Business,Male,4,4.0,Standard,4.0,Married,2.0,0,1,1,Senior Manager,26698.0,0
204205,37.0,Self Enquiry,1,10.0,Large Business,Male,2,4.0,Deluxe,4.0,Unmarried,6.0,0,1,1,Manager,23163.0,0
203571,24.0,Self Enquiry,1,17.0,Large Business,Male,3,2.0,Basic,3.0,Married,4.0,0,1,1,Executive,20751.0,0
201471,49.0,Company Invited,1,14.0,Salaried,Male,3,4.0,Deluxe,4.0,Married,2.0,0,1,0,Manager,20130.0,0
202601,59.0,Self Enquiry,1,16.0,Small Business,Female,4,5.0,Basic,4.0,Divorced,6.0,1,2,1,Executive,22024.0,0
204039,27.0,Self Enquiry,1,13.0,Salaried,Female,3,5.0,Basic,4.0,Married,3.0,0,3,1,Executive,21046.0,0
201202,38.0,Self Enquiry,1,10.0,Small Business,Female,2,3.0,Basic,3.0,Married,1.0,0,5,0,Executive,18306.0,0
202438,36.0,Self Enquiry,2,,Salaried,Male,2,4.0,Basic,5.0,Married,5.0,1,5,1,Executive,19639.0,1
202626,42.0,Self Enquiry,3,27.0,Small Business,Female,4,4.0,Basic,4.0,Unmarried,3.0,1,4,0,Executive,21818.0,1
201669,38.0,Self Enquiry,1,35.0,Large Business,Male,2,3.0,Deluxe,3.0,Married,4.0,0,1,0,Manager,21261.0,0
204712,34.0,Self Enquiry,1,32.0,Small Business,Male,3,5.0,Basic,4.0,Single,6.0,1,4,1,Executive,20991.0,1
201970,32.0,Self Enquiry,1,15.0,Salaried,Female,3,3.0,Deluxe,3.0,Married,2.0,1,5,1,Manager,21322.0,0
203110,23.0,Self Enquiry,1,10.0,Salaried,Female,3,4.0,Deluxe,3.0,Divorced,2.0,1,5,1,Manager,22849.0,1
204018,38.0,Company Invited,1,9.0,Salaried,Male,4,5.0,Deluxe,3.0,Married,7.0,0,1,1,Manager,23841.0,0
202151,38.0,Self Enquiry,1,6.0,Large Business,Female,3,3.0,Standard,5.0,Married,2.0,0,4,1,Senior Manager,28582.0,0
203687,46.0,Self Enquiry,2,11.0,Salaried,Female,3,6.0,Standard,3.0,Married,6.0,0,1,1,Senior Manager,28434.0,0
200820,35.0,Company Invited,3,17.0,Small Business,Male,2,,Deluxe,3.0,Married,2.0,0,5,0,Manager,19968.0,0
201997,32.0,Self Enquiry,3,16.0,Small Business,Male,2,3.0,Deluxe,3.0,Single,2.0,0,4,1,Manager,20396.0,0
204033,44.0,Company Invited,3,33.0,Salaried,Male,4,4.0,Super Deluxe,3.0,Married,,1,1,1,AVP,35637.0,0
204784,36.0,Self Enquiry,3,24.0,Salaried,Male,4,4.0,Deluxe,5.0,Married,5.0,1,3,0,Manager,27644.0,0
203054,28.0,Self Enquiry,1,12.0,Large Business,Male,3,5.0,Standard,3.0,Married,3.0,1,3,0,Senior Manager,31486.0,0
201248,,Self Enquiry,1,14.0,Small Business,Female,3,3.0,Basic,3.0,Single,2.0,0,4,1,Executive,18445.0,0
202192,38.0,Company Invited,1,16.0,Small Business,Male,3,3.0,Basic,3.0,Married,1.0,0,5,0,Executive,17684.0,0
202712,46.0,Self Enquiry,1,27.0,Small Business,Male,4,4.0,Super Deluxe,3.0,Divorced,2.0,1,3,0,AVP,32174.0,0
200992,39.0,Company Invited,1,31.0,Salaried,Male,3,3.0,Standard,3.0,Divorced,4.0,0,1,0,Senior Manager,25920.0,0
202190,30.0,Self Enquiry,1,28.0,Salaried,Female,2,3.0,Basic,3.0,Married,5.0,1,1,0,Executive,17132.0,1
204564,44.0,Company Invited,1,7.0,Salaried,Female,3,4.0,Deluxe,3.0,Married,6.0,0,1,1,Manager,24240.0,0
201046,,Self Enquiry,1,26.0,Salaried,Male,2,3.0,Basic,4.0,Single,2.0,0,5,1,Executive,18420.0,0
201888,26.0,Self Enquiry,1,29.0,Salaried,Female,2,3.0,Basic,3.0,Married,2.0,0,3,0,Executive,17886.0,0
202469,54.0,Self Enquiry,1,12.0,Salaried,Female,3,4.0,King,3.0,Married,,0,5,0,VP,37772.0,0
203708,56.0,Self Enquiry,1,9.0,Small Business,Male,3,5.0,King,5.0,Married,,0,5,0,VP,37716.0,0
203762,30.0,Company Invited,1,27.0,Small Business,Male,3,4.0,Basic,3.0,Married,3.0,0,3,1,Executive,22490.0,0
202847,42.0,Self Enquiry,3,7.0,Small Business,Male,3,3.0,Standard,5.0,Divorced,3.0,0,3,1,Senior Manager,27070.0,0
203597,19.0,Company Invited,3,10.0,Small Business,Female,4,4.0,Basic,3.0,Single,3.0,1,5,0,Executive,20247.0,1
200615,27.0,Company Invited,1,9.0,Small Business,Male,2,3.0,Basic,3.0,Divorced,2.0,0,2,1,Executive,16706.0,0
201318,,Company Invited,1,26.0,Small Business,Male,2,3.0,Basic,3.0,Married,2.0,0,3,1,Executive,,0
201863,34.0,Company Invited,3,10.0,Small Business,Female,3,3.0,Deluxe,3.0,Married,1.0,0,1,0,Manager,21538.0,0
202343,36.0,Self Enquiry,1,12.0,Salaried,Male,2,5.0,Basic,3.0,Married,2.0,0,1,1,Executive,17741.0,0
202449,33.0,Company Invited,1,9.0,Salaried,Male,4,4.0,Basic,3.0,Unmarried,2.0,0,5,1,Executive,21746.0,0
202136,,Self Enquiry,1,9.0,Salaried,Female,2,3.0,Deluxe,3.0,Married,1.0,1,5,1,Manager,,1
201065,,Self Enquiry,1,10.0,Salaried,Male,1,3.0,Deluxe,3.0,Divorced,1.0,1,4,0,Manager,,0
204848,26.0,Self Enquiry,1,16.0,Salaried,Male,3,4.0,Basic,5.0,Single,5.0,0,1,1,Executive,20774.0,1
202621,20.0,Self Enquiry,1,,Salaried,Male,3,5.0,Basic,3.0,Single,3.0,0,5,0,Executive,19780.0,1
200077,45.0,Self Enquiry,1,12.0,Salaried,Male,2,3.0,Standard,5.0,Divorced,5.0,1,3,0,Senior Manager,28245.0,0
202898,30.0,Self Enquiry,1,26.0,Large Business,Male,3,4.0,Deluxe,3.0,Married,6.0,0,5,0,Manager,22940.0,0
201314,45.0,Company Invited,3,8.0,Salaried,Female,3,3.0,Deluxe,3.0,Married,5.0,0,1,1,Manager,20154.0,0
204277,34.0,Self Enquiry,3,12.0,Small Business,Female,3,4.0,Basic,3.0,Unmarried,3.0,1,1,0,Executive,21529.0,1
200872,33.0,Company Invited,3,,Small Business,Female,2,3.0,Deluxe,3.0,Divorced,2.0,0,3,0,Manager,19539.0,0
203850,55.0,Self Enquiry,1,17.0,Small Business,Female,4,4.0,Deluxe,5.0,Unmarried,8.0,1,1,0,Manager,23118.0,0
204682,41.0,Self Enquiry,3,33.0,Small Business,Male,4,4.0,Deluxe,5.0,Married,3.0,0,1,1,Manager,27074.0,0
202965,28.0,Company Invited,3,10.0,Small Business,Female,4,3.0,Deluxe,3.0,Married,3.0,1,2,1,Manager,23325.0,0
203391,53.0,Self Enquiry,3,12.0,Salaried,Male,4,4.0,Standard,4.0,Unmarried,2.0,1,4,1,Senior Manager,27124.0,1
202560,35.0,Self Enquiry,1,12.0,Small Business,Female,3,5.0,Standard,5.0,Single,4.0,0,2,0,Senior Manager,30309.0,0
204788,31.0,Self Enquiry,1,14.0,Salaried,Male,3,4.0,Deluxe,3.0,Married,3.0,0,5,1,Manager,22169.0,0
202635,28.0,Self Enquiry,1,16.0,Small Business,Female,3,4.0,Basic,4.0,Single,3.0,0,3,1,Executive,20957.0,0
203530,51.0,Company Invited,1,29.0,Small Business,Male,3,6.0,Super Deluxe,3.0,Single,3.0,1,1,1,AVP,33089.0,0
200375,49.0,Self Enquiry,1,13.0,Salaried,Male,2,4.0,Standard,3.0,Unmarried,1.0,0,2,1,Senior Manager,25965.0,0
201908,35.0,Self Enquiry,1,22.0,Salaried,Male,3,3.0,Standard,3.0,Married,5.0,1,1,0,Senior Manager,22632.0,0
204239,32.0,Company Invited,1,14.0,Salaried,Female,3,5.0,Standard,3.0,Married,3.0,0,1,1,Senior Manager,27621.0,0
204284,22.0,Self Enquiry,3,19.0,Salaried,Female,3,2.0,Basic,4.0,Unmarried,3.0,0,5,0,Executive,21394.0,1
204027,25.0,Self Enquiry,1,25.0,Salaried,Male,3,4.0,Basic,3.0,Married,2.0,0,4,0,Executive,21452.0,0
201604,26.0,Self Enquiry,2,31.0,Salaried,Female,3,3.0,Basic,3.0,Married,2.0,0,4,1,Executive,17942.0,0
201118,26.0,Self Enquiry,1,9.0,Salaried,Female,2,3.0,Basic,3.0,Married,2.0,0,3,1,Executive,17061.0,0
203677,31.0,Self Enquiry,1,23.0,Salaried,Male,3,4.0,Basic,3.0,Married,3.0,0,1,0,Executive,21540.0,0
203490,45.0,Self Enquiry,1,27.0,Salaried,Male,3,4.0,Basic,4.0,Unmarried,3.0,0,5,1,Executive,22098.0,0
204756,29.0,Self Enquiry,1,19.0,Salaried,Female,4,4.0,Basic,3.0,Married,3.0,1,4,1,Executive,21193.0,1
202958,34.0,Company Invited,1,10.0,Salaried,Male,4,4.0,Basic,5.0,Unmarried,3.0,1,5,1,Executive,22026.0,1
201994,34.0,Self Enquiry,1,15.0,Small Business,Fe Male,2,4.0,Standard,4.0,Unmarried,2.0,0,1,1,Senior Manager,23621.0,0
204870,57.0,Self Enquiry,3,23.0,Salaried,Female,4,4.0,Standard,,Single,4.0,1,5,1,Senior Manager,38395.0,1
204381,38.0,Company Invited,3,16.0,Small Business,Male,4,4.0,Standard,4.0,Married,3.0,0,1,1,Senior Manager,27512.0,0
202376,34.0,Self Enquiry,1,13.0,Salaried,Male,3,3.0,Deluxe,3.0,Married,2.0,0,3,0,Manager,17585.0,1
201342,34.0,Self Enquiry,3,10.0,Salaried,Male,3,3.0,Standard,3.0,Married,3.0,1,4,0,Senior Manager,24713.0,0
200320,27.0,Self Enquiry,3,,Salaried,Male,3,3.0,Deluxe,3.0,Single,2.0,1,4,1,Manager,,0
201619,19.0,Self Enquiry,1,9.0,Small Business,Female,3,3.0,Basic,4.0,Single,2.0,0,3,1,Executive,16483.0,0
203713,44.0,Self Enquiry,2,9.0,Salaried,Male,4,4.0,Basic,3.0,Unmarried,2.0,0,1,0,Executive,22217.0,0
202060,33.0,Self Enquiry,1,13.0,Small Business,Male,2,3.0,Standard,3.0,Married,1.0,0,4,1,Senior Manager,26691.0,0
202219,52.0,Self Enquiry,3,8.0,Small Business,Female,2,5.0,King,3.0,Married,2.0,0,3,1,VP,34845.0,1
201673,40.0,Self Enquiry,1,25.0,Small Business,Male,1,3.0,Deluxe,3.0,Married,1.0,1,1,1,Manager,17741.0,0
200260,32.0,Company Invited,1,13.0,Salaried,Male,3,2.0,Basic,4.0,Divorced,2.0,0,2,0,Executive,17794.0,0
204321,46.0,Self Enquiry,1,17.0,Salaried,Male,4,4.0,Basic,3.0,Married,5.0,0,5,0,Executive,21332.0,0
202039,36.0,Company Invited,3,14.0,Salaried,Male,3,4.0,Standard,5.0,Unmarried,2.0,0,1,0,Senior Manager,22587.0,0
200901,48.0,Self Enquiry,1,8.0,Large Business,Male,3,1.0,Basic,4.0,Single,6.0,0,2,0,Executive,17559.0,0
203744,35.0,Self Enquiry,3,15.0,Large Business,Male,4,2.0,Deluxe,3.0,Married,3.0,0,1,0,Manager,25477.0,0
202026,53.0,Self Enquiry,1,12.0,Salaried,Male,2,3.0,Deluxe,3.0,Single,3.0,0,5,1,Manager,17450.0,0
201917,35.0,Self Enquiry,3,,Small Business,Male,2,3.0,Deluxe,3.0,Married,1.0,0,3,0,Manager,19717.0,0
201828,36.0,Company Invited,3,6.0,Small Business,Female,2,3.0,Deluxe,3.0,Unmarried,5.0,0,1,1,Manager,21653.0,0
201573,34.0,Self Enquiry,1,,Salaried,Female,2,3.0,Deluxe,3.0,Single,2.0,0,3,0,Manager,19809.0,0
204357,23.0,Company Invited,1,11.0,Large Business,Male,4,5.0,Basic,3.0,Unmarried,7.0,0,5,0,Executive,22572.0,1
200224,31.0,,1,,Small Business,Male,2,5.0,Deluxe,3.0,Divorced,1.0,0,3,1,Manager,,0
200723,46.0,Self Enquiry,1,13.0,Small Business,Male,3,3.0,Standard,3.0,Married,7.0,0,2,0,Senior Manager,25845.0,0
204715,51.0,Company Invited,3,7.0,Salaried,Male,3,4.0,Deluxe,3.0,Unmarried,5.0,1,1,1,Manager,23406.0,1
201141,30.0,Self Enquiry,1,13.0,Small Business,Male,2,4.0,Basic,4.0,Married,2.0,0,5,0,Executive,17141.0,0
202762,28.0,Self Enquiry,1,12.0,Salaried,Female,3,4.0,Basic,4.0,Single,3.0,1,3,0,Executive,21156.0,0
200846,35.0,Self Enquiry,1,8.0,Salaried,Male,2,4.0,Standard,4.0,Married,3.0,0,4,1,Senior Manager,25274.0,0
202551,26.0,Self Enquiry,3,12.0,Small Business,Male,3,5.0,Deluxe,3.0,Unmarried,3.0,1,3,1,Manager,24422.0,1
202928,32.0,Self Enquiry,3,13.0,Small Business,Male,4,3.0,Deluxe,3.0,Married,6.0,0,5,1,Manager,24138.0,0
200117,36.0,Company Invited,3,17.0,Large Business,Female,3,3.0,Standard,3.0,Divorced,1.0,0,5,0,Senior Manager,24738.0,0
200645,29.0,Self Enquiry,3,6.0,Small Business,Female,2,4.0,Basic,3.0,Married,7.0,1,2,0,Executive,17800.0,1
200003,33.0,Company Invited,1,9.0,Salaried,Female,2,3.0,Basic,3.0,Divorced,2.0,1,5,1,Executive,17909.0,0
200467,37.0,Company Invited,3,15.0,Small Business,Male,3,3.0,Standard,4.0,Married,2.0,0,2,1,Senior Manager,23834.0,0
200005,32.0,Company Invited,1,8.0,Salaried,Male,3,3.0,Basic,3.0,Single,1.0,0,5,1,Executive,18068.0,0
200919,59.0,Self Enquiry,1,24.0,Small Business,Male,3,3.0,Standard,3.0,Unmarried,7.0,0,3,1,Senior Manager,25512.0,0
202595,36.0,Self Enquiry,3,7.0,Small Business,Male,4,4.0,Standard,4.0,Divorced,3.0,0,4,1,Senior Manager,25973.0,0
201063,29.0,Self Enquiry,3,25.0,Salaried,Male,3,4.0,Deluxe,3.0,Married,2.0,0,4,1,Manager,23620.0,0
202590,31.0,Self Enquiry,1,9.0,Small Business,Male,3,5.0,Basic,3.0,Unmarried,2.0,0,4,0,Executive,21398.0,0
200242,41.0,Self Enquiry,1,25.0,Salaried,Male,2,3.0,Deluxe,5.0,Married,3.0,0,2,1,Manager,18072.0,0
201160,45.0,Self Enquiry,1,8.0,Salaried,Female,2,4.0,Deluxe,3.0,Married,2.0,0,4,1,Manager,20770.0,0
202870,31.0,Company Invited,1,9.0,Small Business,Female,3,4.0,Basic,3.0,Single,2.0,0,4,1,Executive,21242.0,0
203735,38.0,Self Enquiry,1,17.0,Small Business,Male,3,4.0,Deluxe,5.0,Unmarried,3.0,0,4,0,Manager,22891.0,1
202397,36.0,Self Enquiry,2,15.0,Large Business,Female,2,3.0,Basic,3.0,Married,2.0,0,1,1,Executive,20410.0,1
203517,29.0,Self Enquiry,1,36.0,Salaried,Male,4,6.0,Deluxe,4.0,Divorced,3.0,0,1,1,Manager,25227.0,0
203421,35.0,Company Invited,1,33.0,Large Business,Female,4,5.0,Basic,3.0,Married,3.0,0,1,1,Executive,20707.0,0
202563,44.0,Company Invited,3,33.0,Salaried,Male,4,4.0,Super Deluxe,3.0,Divorced,,1,2,0,AVP,35637.0,0
201605,36.0,Self Enquiry,1,12.0,Small Business,Male,2,,Deluxe,4.0,Married,7.0,0,4,0,Manager,19941.0,0
204722,30.0,Self Enquiry,1,35.0,Salaried,Female,4,4.0,Basic,3.0,Married,6.0,0,5,1,Executive,21192.0,0
202324,45.0,Self Enquiry,1,,Small Business,Female,2,3.0,Basic,3.0,Married,5.0,1,3,0,Executive,,0
202709,30.0,Self Enquiry,3,9.0,Small Business,Male,4,5.0,Deluxe,4.0,Divorced,4.0,0,4,0,Manager,25322.0,0
204302,43.0,Self Enquiry,1,7.0,Salaried,Female,4,4.0,Basic,5.0,Married,5.0,0,3,0,Executive,21254.0,0
201312,31.0,Self Enquiry,2,24.0,Salaried,Male,2,1.0,Basic,5.0,Married,1.0,0,1,1,Executive,17956.0,1
203448,27.0,Self Enquiry,1,14.0,Salaried,Male,4,2.0,Basic,5.0,Unmarried,2.0,0,1,1,Executive,22256.0,0
203812,35.0,Company Invited,1,29.0,Salaried,Male,3,5.0,Deluxe,3.0,Married,3.0,1,1,1,Manager,24425.0,0
204554,25.0,Company Invited,1,11.0,Salaried,Male,3,5.0,Basic,3.0,Married,2.0,0,3,0,Executive,21840.0,0
202362,19.0,Company Invited,1,16.0,Small Business,Female,3,4.0,Basic,4.0,Single,2.0,1,5,0,Executive,16859.0,1
201975,26.0,Self Enquiry,1,12.0,Salaried,Female,3,3.0,Basic,3.0,Married,2.0,1,1,0,Executive,17659.0,0
203514,29.0,Company Invited,3,14.0,Salaried,Male,3,4.0,Deluxe,5.0,Unmarried,2.0,0,3,1,Manager,23576.0,0
201761,36.0,Self Enquiry,1,,Large Business,Male,1,3.0,Deluxe,4.0,Single,5.0,0,1,1,Manager,19485.0,0
202739,43.0,Company Invited,3,33.0,Small Business,Female,4,4.0,Super Deluxe,4.0,Divorced,7.0,0,3,1,AVP,32203.0,0
204558,32.0,Self Enquiry,1,18.0,Salaried,Male,3,4.0,Basic,3.0,Married,5.0,1,3,0,Executive,21034.0,0
202472,45.0,Self Enquiry,1,14.0,Small Business,Female,3,5.0,Standard,3.0,Divorced,5.0,0,4,1,Senior Manager,28926.0,0
204007,47.0,Company Invited,1,7.0,Small Business,Male,3,5.0,Standard,5.0,Married,4.0,1,1,1,Senior Manager,29351.0,0
201493,21.0,Self Enquiry,1,21.0,Salaried,Male,3,3.0,Basic,3.0,Single,2.0,0,5,1,Executive,16232.0,0
202158,19.0,Self Enquiry,3,27.0,Salaried,Male,2,4.0,Basic,4.0,Single,2.0,1,1,1,Executive,17121.0,1
201169,,Self Enquiry,1,14.0,Small Business,Female,2,1.0,Basic,3.0,Married,1.0,0,4,0,Executive,18517.0,0
204420,38.0,Self Enquiry,1,10.0,Salaried,Male,3,4.0,Standard,3.0,Married,3.0,0,1,1,Senior Manager,28112.0,0
200232,59.0,Self Enquiry,2,12.0,Small Business,Male,2,3.0,Basic,3.0,Divorced,1.0,0,4,1,Executive,17267.0,0
200066,36.0,Company Invited,1,17.0,Salaried,Male,3,4.0,Deluxe,4.0,Unmarried,2.0,0,4,1,Manager,21499.0,0
201603,41.0,Self Enquiry,3,15.0,Salaried,Male,3,3.0,Standard,3.0,Married,4.0,1,1,0,Senior Manager,23189.0,0
203283,43.0,Self Enquiry,3,11.0,Small Business,Male,3,4.0,Deluxe,5.0,Unmarried,2.0,0,5,1,Manager,23833.0,0
203596,22.0,Self Enquiry,1,12.0,Small Business,Male,4,4.0,Basic,3.0,Unmarried,3.0,0,1,1,Executive,21795.0,0
200125,26.0,Self Enquiry,1,12.0,Salaried,Female,2,4.0,Basic,4.0,Divorced,2.0,0,3,1,Executive,17368.0,0
201296,30.0,Self Enquiry,1,16.0,Small Business,Fe Male,3,3.0,Standard,3.0,Unmarried,1.0,0,4,0,Senior Manager,24667.0,0
201976,37.0,Self Enquiry,1,9.0,Salaried,Male,2,3.0,Standard,3.0,Married,2.0,0,1,1,Senior Manager,24434.0,0
204421,30.0,Self Enquiry,3,10.0,Small Business,Female,4,4.0,Deluxe,3.0,Married,3.0,0,1,0,Manager,24239.0,0
204385,39.0,Self Enquiry,1,17.0,Small Business,Female,4,4.0,Deluxe,3.0,Married,5.0,0,3,0,Manager,28502.0,0
202075,38.0,Company Invited,1,18.0,Salaried,Male,1,4.0,Deluxe,5.0,Married,3.0,0,5,1,Manager,21288.0,0
203086,39.0,Self Enquiry,3,16.0,Small Business,Male,4,5.0,Basic,4.0,Divorced,2.0,0,4,0,Executive,21577.0,0
204252,31.0,Self Enquiry,3,12.0,Small Business,Female,2,5.0,Deluxe,3.0,Married,3.0,0,1,1,Manager,24796.0,0
203345,49.0,Self Enquiry,1,9.0,Large Business,Male,4,2.0,Basic,4.0,Single,7.0,0,2,0,Executive,21237.0,0
204368,30.0,Self Enquiry,1,26.0,Large Business,Male,3,4.0,Deluxe,3.0,Married,6.0,0,5,1,Manager,22940.0,0
